"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1089","RT @IndieWire: #Parasite Has Monster Streaming Debut and Sets All-Time Hulu Records in One Week https://t.co/xprmc4eFTY https://t.co/sXJIZu…",FALSE,0,NA,2020-04-15 14:11:02,FALSE,NA,"1250426409882759172",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","benundjerri",104,TRUE,FALSE,NA,NA
"1090","RT @IndieWire: #Parasite Has Monster Streaming Debut and Sets All-Time Hulu Records in One Week https://t.co/xprmc4eFTY https://t.co/sXJIZu…",FALSE,0,NA,2020-04-15 14:11:02,FALSE,NA,"1250426407982776325",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kaist455",104,TRUE,FALSE,NA,NA
"1091","RT @IamRishatRahman: ""When you get your hands on a big sum of money, you can't trust anyone, even your parents""-
#BeastsClawingAtStraws 
Ko…",FALSE,0,NA,2020-04-15 14:10:59,FALSE,NA,"1250426398704992256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_BroknSoul",1,TRUE,FALSE,NA,NA
"1092","RT @ZSharf: This is astonishing: #Parasite has more streams on @hulu in one week than films like ""A Quiet Place"" have in their entire runs…",FALSE,0,NA,2020-04-15 14:10:59,FALSE,NA,"1250426394988834817",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaemjaemis",105,TRUE,FALSE,NA,NA
"1093","RT @IndieWire: #Parasite Has Monster Streaming Debut and Sets All-Time Hulu Records in One Week https://t.co/xprmc4eFTY https://t.co/sXJIZu…",FALSE,0,NA,2020-04-15 14:10:37,FALSE,NA,"1250426303968239623",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","giantroot",104,TRUE,FALSE,NA,NA
"1094","RT @ZSharf: This is astonishing: #Parasite has more streams on @hulu in one week than films like ""A Quiet Place"" have in their entire runs…",FALSE,0,NA,2020-04-15 14:10:24,FALSE,NA,"1250426251979841537",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_EileenMelissa",105,TRUE,FALSE,NA,NA
"1095","RT @IndieWire: #Parasite Has Monster Streaming Debut and Sets All-Time Hulu Records in One Week https://t.co/xprmc4eFTY https://t.co/sXJIZu…",FALSE,0,NA,2020-04-15 14:10:07,FALSE,NA,"1250426180739551233",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Spicy_Sugar_",104,TRUE,FALSE,NA,NA
"1096","RT @ZSharf: This is astonishing: #Parasite has more streams on @hulu in one week than films like ""A Quiet Place"" have in their entire runs…",FALSE,0,NA,2020-04-15 14:09:55,FALSE,NA,"1250426127421566976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MUnation2",105,TRUE,FALSE,NA,NA
"1097","RT @IndieWire: #Parasite Has Monster Streaming Debut and Sets All-Time Hulu Records in One Week https://t.co/xprmc4eFTY https://t.co/sXJIZu…",FALSE,0,NA,2020-04-15 14:09:48,FALSE,NA,"1250426099097460736",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","djuna01",104,TRUE,FALSE,NA,NA
"1098","Imma watch #Parasite today, I wanna see what all this hype about.",FALSE,0,NA,2020-04-15 14:09:33,FALSE,NA,"1250426034509340672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MekaRuhnae",0,FALSE,FALSE,NA,NA
